dudopodo,Anthony Markum,1998-2-26,Germany,7763,Support,Undying
rigeqabi,Kevin Padilla,1990-1-17,Senegal,9239,Full Support,Enigma
uthoxece,Irene Feinstein,1998-12-25,Albania,9501,Midlane Carry,Juggernaut
ibyhipaz,Nicholas Davis,1995-12-3,Papua New Guinea,7271,Support,Viper
zihugyq,Jessica Sibert,1989-6-5,Ukraine,5482,Full Support,Underlord
nachusho,Robert Albright,2000-12-25,Belarus,7472,Carry,Keeper of the Light
conykipob,Christel Mcdaniel,1993-2-8,Lithuania,6893,Offlaner,Ogre Magi
mucedac,Andre Jefferson,2001-2-8,Nepal,8423,Offlaner,Leshrac
hebukob,Frank Cox,1986-8-13,Sri Lanka,5469,Midlane Carry,Razor
uhekyp,Jared Wachter,1986-5-1,Vatican City,6431,Full Support,Life Stealer
achisefeku,Michael Williams,2001-2-10,Haiti,7999,Support,Shadow Demon
chypumazyh,Betty Aguilar,2004-7-6,Kiribati,9948,Carry,Terrorblade
xipary,Nettie Hooper,1998-12-7,Kyrgyzstan,6880,Offlaner,Elder Titan
thucechiwac,Larry Navarro,2001-2-28,Iraq,8173,Offlaner,Enchantress
shidekuko,Mark Giles,1999-10-18,Maldives,6147,Carry,Mars
tazuca,Mica Garcia,2001-12-11,Iran,6314,Full Support,Alchemist
enazire,Mark Gonzalez,1989-11-10,Chile,5448,Full Support,Clinkz
ykafyh,Kareem Bratton,1990-1-27,Armenia,5272,Offlaner,Monkey King
eshymiby,Larry Rogers,2001-4-20,Albania,9464,Carry,Slardar
gozhefe,Robert Griffin,1988-10-9,Malaysia,5497,Full Support,Outworld Destroyer
rethanu,Pablo Vivian,2004-4-22,Mozambique,7986,Full Support,Pangolier
onemafum,Ruth Mahr,1988-4-5,Paraguay,6694,Full Support,Sniper
ywykawo,Luella Kinsey,1996-7-21,Lebanon,5051,Carry,Queen of Pain
shechiqulosh,Thomas Lehman,2001-12-20,Nepal,7894,Midlane Carry,Troll Warlord
qahoji,James Metcalf,1989-8-11,Eritrea,9335,Support,Medusa
acochasu,James Madison,2004-12-12,Tanzania,9010,Support,Lich
etykhiw,Georgetta York,2004-10-25,Sierra Leone,9683,Offlaner,Treant Protector
achapivoth,Chrissy Torrez,1993-2-13,Mauritania,7653,Support,Spectre
ogigomugo,Joyce Edwards,1997-11-3,Macedonia,7871,Full Support,Clockwerk
mezyxiv,Ida Lang,1998-12-23,Kazakhstan,6174,Support,Drow Ranger
benuqajozh,Jeremy Mundy,1995-4-9,South Sudan,5663,Offlaner,Luna
orygiboth,Jeffery Knights,1993-2-24,Morocco,5277,Carry,Templar Assassin
yciqori,James Gittens,1991-3-15,Russian Federation,9412,Full Support,Timbersaw
ofevog,Margaret Kujawa,1987-12-27,Senegal,9380,Offlaner,Vengeful Spirit
fovezis,Sheila Anders,2000-10-16,Seychelles,8467,Full Support,Shadow Demon
zhegalo,Jean Smith,1993-5-23,Hungary,9631,Full Support,Bounty Hunter
eshehoz,Anita Gardner,1986-5-23,Indonesia,9144,Carry,Pangolier
jucekhigug,Betty Geoghegan,1986-11-19,Serbia,5925,Offlaner,Mars
quziqy,Magaret Torres,1986-7-14,Montenegro,5633,Midlane Carry,Hoodwink
yqepur,Kathleen Amante,1992-7-10,Benin,7103,Offlaner,Treant Protector
yvizythefe,Tamara Tomlinson,2000-11-24,Burundi,6228,Carry,Hoodwink
oqoshykhur,James Ferland,2005-11-6,Nicaragua,7577,Carry,Leshrac
fenuvysh,Levi Bornhorst,1996-12-13,Bulgaria,5698,Offlaner,Oracle
ulytizhy,Marjorie Lee,1994-3-10,Lebanon,9232,Full Support,Mirana
esevyl,Carolyn Gould,1989-7-20,Colombia,5448,Carry,Warlock
lehyxe,Lois Losh,1989-9-3,Burundi,5822,Full Support,Phantom Lancer
bunityro,Elena Blevins,1998-8-24,Guinea-Bissau,8194,Midlane Carry,Medusa
ewozum,Audrey Ekmark,2002-10-13,Fiji,5760,Offlaner,Phantom Assassin
dutharym,Maria Anderson,1987-11-14,Panama,6786,Carry,Centaur Warrunner
vawysit,Michael Fleming,1986-10-21,Japan,5870,Carry,Venomancer
usequnuzh,Rick Sanders,2003-11-7,Egypt,8592,Midlane Carry,Queen of Pain
ynaliqewi,Krysta Law,2005-8-4,Colombia,9896,Support,Riki
lapushydip,Kenneth Peters,1992-9-22,Maldives,9091,Midlane Carry,Zeus
onajox,Richard Fryman,1989-11-20,Marshall Islands,7679,Offlaner,Bristleback
ilizhije,Christopher Gavia,2004-6-18,Senegal,8766,Midlane Carry,Sniper
ochupil,Kyle Manning,2001-1-16,Seychelles,6504,Full Support,Shadow Shaman
ythazupe,William Gilman,1985-9-16,Senegal,8348,Full Support,Dark Seer
bakocikhag,Kenneth Stern,1991-10-26,Suriname,6905,Support,Anti-Mage
sezhejily,Jennifer Couch,1988-10-4,Ghana,6872,Midlane Carry,Phoenix
ydulogash,Rudy Sparks,2000-8-16,Portugal,9667,Carry,Necrophos
ricukhoch,Vickie Caldwell,1999-10-1,El Salvador,7090,Carry,Ogre Magi
echomev,Amanda Koczera,1985-1-12,Gambia,5351,Support,Magnus
yzilavushy,Chad Lavigne,2001-4-20,Sierra Leone,9796,Carry,Centaur Warrunner
ishabomuty,Laura Hickman,1998-4-13,Tonga,8309,Support,Bane
liryfy,Mary Espinoza,2000-9-22,Bahrain,5739,Support,Mars
chukolazhy,Hong Cecena,2000-11-8,Sri Lanka,8704,Support,Lich
ywovemiti,Denise Highshaw,1991-7-14,South Africa,6023,Full Support,Sven
fupikhahe,Tiffany Francis,1999-4-28,Cameroon,7811,Support,Death Prophet
yworiza,Stephen Campbell,1996-9-25,Japan,6977,Offlaner,Ember Spirit
esufezh,Luis Braswell,1995-5-8,Peru,8473,Support,Razor
xylosa,Glen Wong,1986-9-12,Poland,5355,Midlane Carry,Rubik
ifotig,Dorothy Bailly,1998-2-6,Guyana,5618,Midlane Carry,Clinkz
oshuthivykh,Jonathan Broadway,2001-1-27,Antigua & Deps,5534,Support,Bristleback
ocycus,Maria Boham,1994-6-28,Kosovo,6451,Offlaner,Tinker
ojymysucu,Valery Thixton,1992-5-11,Guinea-Bissau,7985,Carry,Enigma
enufef,James Lollis,1990-7-11,Peru,5722,Offlaner,Dark Seer
kyropysh,Annette Hunter,1995-2-8,St Lucia,7317,Offlaner,Io
xagibyzy,Lori Valdivia,2003-2-28,Tajikistan,8095,Carry,Ember Spirit
ytolusela,Leslie Bacon,2005-1-8,Cuba,5690,Offlaner,Undying
odijyshoz,George Pal,2000-12-23,Belize,9398,Full Support,Mars
yhybithi,Raymond Berthelette,2005-5-11,Palau,8624,Midlane Carry,Phantom Lancer
vowezuw,Susanne Ross,2003-2-16,Kuwait,5574,Offlaner,Invoker
ozikeko,Pearl Harvey,1995-11-27,Kiribati,7387,Support,Dawnbreaker
usirejel,Maureen Carlton,2000-6-7,Jamaica,9056,Support,Chen
chupatuxa,Eugene Hernandez,1999-11-3,Samoa,8619,Carry,Clockwerk
imyson,Fred Odom,1988-12-6,Bolivia,7712,Midlane Carry,Phoenix
isizyry,Robert Knott,1993-1-21,St Kitts & Nevis,9858,Midlane Carry,Anti-Mage
ytokety,Charles Torres,1997-10-8,Yemen,5149,Carry,Dark Seer
huchepevut,Shana Hyland,1996-1-4,China,7942,Carry,Centaur Warrunner
alupexo,Rachel Mcdorman,1998-9-5,El Salvador,5866,Support,Disruptor
yzepifupo,Carmen Mathis,2002-6-12,Chile,9350,Midlane Carry,Drow Ranger
asiqushekha,Crystal Sotelo,1990-2-5,United Arab Emirates,7376,Full Support,Visage
atiqikh,Stacey Wright,1991-10-1,Bangladesh,5552,Offlaner,Hoodwink
ducakhac,Alan Morgan,2004-6-17,Djibouti,5997,Offlaner,Leshrac
enajeme,Sandra Doyle,2004-5-5,Marshall Islands,7799,Support,Shadow Demon
xilezhes,Lewis Poynter,1997-1-6,Uruguay,8221,Full Support,Earth Spirit
ajexazeqi,Daniel Bruton,1992-2-9,United States,5474,Offlaner,Elder Titan
azozishe,Lynn Fletcher,1993-5-9,Angola,5498,Full Support,Bounty Hunter
khasavy,Otto Hanavan,1990-12-9,Uzbekistan,5221,Support,Tinker
ezydodi,Alexander Hunter,2000-9-27,Vietnam,7350,Midlane Carry,Ancient Apparition
azeqeqal,Penny Griffin,1989-8-15,Ivory Coast,7775,Full Support,Ember Spirit
rigoqa,Jesse Mack,2005-10-9,Lebanon,5911,Carry,Sniper
khuhasi,Andrew Studebaker,1987-5-24,Dominican Republic,8836,Midlane Carry,Crystal Maiden
hekhasyga,Douglas Helmick,2000-7-20,Japan,6156,Support,Abbadon
cocakol,William Perkins,1990-11-13,Malawi,6775,Full Support,Omni Knight
ykohac,Patsy Helwig,1991-2-25,Tuvalu,7179,Support,Underlord
kovomim,Jerry Nunley,1995-2-8,Bulgaria,8650,Carry,Axe
dojisuty,Marla Meggs,1994-11-4,Bulgaria,8853,Support,Enchantress
dashiha,Jade Wallenbrock,1997-5-26,Micronesia,6042,Offlaner,Warlock
ojishyth,Guy Cruz,1997-11-21,Vietnam,7216,Midlane Carry,Alchemist
aqeshuxi,Donna Sullivan,1995-10-2,Liberia,6753,Carry,Keeper of the Light
puhutushom,Margaret Camacho,1987-4-18,Denmark,9722,Full Support,Weaver
ushevyjuv,Luz Joseph,1998-10-8,Netherlands,6272,Offlaner,Pangolier
imowyhi,Susan Natoli,1994-8-16,Dominican Republic,7872,Support,Crystal Maiden
yqunol,David Haward,1998-12-18,Angola,5338,Full Support,Abbadon
gicaciq,Charlene Leon,1999-2-20,Kiribati,6777,Carry,Earth Spirit
ushafelip,Clifton Mccurren,1999-7-20,Macedonia,5203,Support,Doom
narikibo,Lena Reynalds,1990-6-18,Gabon,6003,Carry,Pangolier
batyfa,Bertha Weiner,1991-3-20,Czech Republic,9926,Midlane Carry,Nyx Assassin
ezhatamy,Daisey Hughes,2003-9-28,Netherlands,5350,Offlaner,Jakiro
yvajixiqu,Tyrone Cardinale,1989-5-24,Honduras,8957,Offlaner,Bounty Hunter
ibezam,Tyler Lee,1987-5-14,Armenia,5404,Carry,Witch Doctor
eduridud,Gregory Erickson,1987-10-19,Brunei,8891,Midlane Carry,Bristleback
tacokhykh,Joel Garland,1991-2-2,Marshall Islands,6836,Support,Lina
ogizaku,Jose Carlson,2001-8-20,Cyprus,7541,Offlaner,Io
idychechawe,Rosie Hough,1987-5-4,Togo,5722,Carry,Lina
somexas,Jennifer Burney,2005-9-1,Paraguay,7646,Midlane Carry,Venomancer
vuvochichen,Gregory Woodruff,2004-1-6,Costa Rica,5645,Full Support,Brewmaster
evochef,Steven Rose,2004-4-17,Nigeria,6300,Offlaner,Troll Warlord
qawukule,Eric Miller,1994-1-14,Slovenia,5266,Midlane Carry,Zeus
diwuti,Thomas Watson,1988-5-27,San Marino,9426,Full Support,Dawnbreaker
ydenyj,Timothy Schmidt,1998-4-28,Estonia,7504,Carry,Faceless Void
ehazusucu,Terrilyn Reidinger,1987-11-22,Samoa,5527,Full Support,Zeus
atujyk,Jill Morrow,2003-1-18,Maldives,6755,Full Support,Kunkka
kogekheth,Michael Jameson,2004-8-22,Portugal,8404,Support,Naga Siren
igofuthoc,Tricia Frame,1995-9-20,Solomon Islands,5376,Carry,Nyx Assassin
ymohecu,Holly King,1987-3-24,Japan,6315,Carry,Underlord
jykhemyjof,Louise Simonsen,1986-1-8,Albania,6741,Support,Enigma
thyzykoju,Craig Mccarthy,1998-10-8,Costa Rica,7649,Support,Ancient Apparition
alezhopash,Jimmie Fell,1992-8-25,Oman,9045,Offlaner,Leshrac
pykhumuzekh,Melissa Haddad,1985-7-6,Guinea,9784,Offlaner,Ancient Apparition
direjic,Benny Rivera,2002-8-13,Malta,7712,Carry,Razor
awithezy,Carol Eaves,1985-12-20,Libya,7162,Full Support,Pudge
sicatamu,Elizabeth Sturtevant,1991-6-14,Slovakia,6669,Support,Axe
achashysh,Elvia Bondy,1992-7-6,Papua New Guinea,6812,Full Support,Abbadon
echikhadi,Robert Groves,1985-9-14,Bolivia,9141,Carry,Chaos Knight
jobeqyn,Doris Harris,1988-6-13,China,8645,Support,Void Spirit
nitewop,Warren Carpenter,1985-1-19,Angola,8557,Offlaner,Medusa
zydocep,Janice Messenger,2003-3-24,Panama,9714,Support,Abbadon
awonywy,Lisa Parker,1998-3-2,China,6590,Carry,Lina
fukikhe,Willie Mcwhite,1998-6-3,Mozambique,6586,Offlaner,Medusa
chozhathyduth,Anthony Hansen,1985-7-5,Liechtenstein,8893,Offlaner,Lycan
thegarix,Donald Trombly,2005-10-15,Ethiopia,8584,Offlaner,Ember Spirit
uwedoka,Victor Pruitt,2003-6-15,Russian Federation,7478,Support,Storm Spirit
xyzhylica,Maria Rettig,1994-8-10,Cambodia,5564,Midlane Carry,Night Stalker
achatiloqi,Rita Hill,1999-7-24,Portugal,6970,Offlaner,Anti-Mage
ycywypog,Danny Bailey,1986-4-15,Brazil,5734,Offlaner,Spirit Breaker
ohybyr,Brian Hawkins,1986-2-7,Ethiopia,5133,Offlaner,Vengeful Spirit
uchochili,Christine Wilson,2001-1-26,Peru,8261,Midlane Carry,Medusa
tegijuho,Sharon Peacock,1987-7-25,Nepal,7903,Offlaner,Underlord
khigulybi,Henry Cook,1988-5-12,Mexico,7196,Support,Dark Willow
yzakakheh,Pamelia Sutton,1989-4-9,Belarus,7634,Midlane Carry,Slark
zhaqepo,Jean Piper,2003-10-17,Sweden,7961,Midlane Carry,Earthshaker
elyshocikhe,Marcus Perez,1991-5-3,United Kingdom,6151,Full Support,Spirit Breaker
chagujyko,John Thomas,1993-8-13,Honduras,8631,Carry,Earth Spirit
byvuqat,Lori Mosconi,2002-10-15,Greece,6689,Carry,Tide Hunter
ejacypib,Joseph Thomas,2000-5-8,Kazakhstan,7830,Full Support,Ursa
kowegidot,Lisa Huson,1997-7-18,United Kingdom,7877,Offlaner,Troll Warlord
odavym,Amy Torry,2003-4-5,Netherlands,7207,Carry,Ancient Apparition
zazheri,Travis Micheals,2001-10-22,Jordan,6218,Offlaner,Dark Willow
axuzhaqe,John Crane,2005-7-25,Tunisia,6884,Carry,Void Spirit
yceguwe,John Zellers,1995-5-14,Finland,8455,Support,Abbadon
hujifa,Eileen Olivier,2003-2-21,Gabon,8640,Carry,Beastmaster
inunon,Estella Daniel,2004-12-20,Samoa,9035,Offlaner,Phantom Lancer
ehurylo,Heather Goforth,1985-12-9,Vatican City,6205,Carry,Riki
jadyfer,Lindsay Prentice,2005-6-28,Japan,8464,Midlane Carry,Troll Warlord
khygezochyc,Donald Skidmore,1985-9-6,Laos,6402,Midlane Carry,Medusa
kukhewas,Willis Senecal,2001-2-2,Bosnia Herzegovina,7654,Offlaner,Phantom Assassin
thokhoroku,Robert Mayle,1999-8-22,Barbados,7298,Full Support,Snapfire
ixoxyzhi,Shirley Sloan,1992-7-7,Argentina,9910,Midlane Carry,Lina
funatele,Vernon Patterson,1997-3-4,Sierra Leone,8350,Full Support,Storm Spirit
onojychyqe,James Hebert,1988-2-8,Malawi,7980,Support,Death Prophet
ojakhixola,Christopher Friedman,2002-7-17,Vanuatu,5992,Carry,Spirit Breaker
efoxuruj,Kenneth Samuels,1997-7-17,Madagascar,5053,Midlane Carry,Juggernaut
isihih,Suzanne Anders,1996-2-1,Peru,8579,Full Support,Undying
echonoxum,Vincent Mckenzie,1998-10-16,Ivory Coast,8819,Support,Keeper of the Light
zhufava,Ryan Ellis,1985-9-17,Belize,8128,Offlaner,Silencer
ezhuqasih,Darlene Moore,1994-1-22,Somalia,9423,Offlaner,Chen
vivurane,Leigh Fortier,2003-1-22,Guinea-Bissau,6825,Carry,Pugna
hygekyzih,Carolyn Brumble,2002-1-11,Nicaragua,6546,Support,Centaur Warrunner
uthujydobi,Olive Prescott,2000-3-17,Guatemala,9956,Carry,Invoker
emishodecha,Chris Velez,2003-10-20,Turkmenistan,6654,Carry,Axe
yshuthynuch,Chun Moreno,1987-11-25,Haiti,7648,Midlane Carry,Kunkka
rykhywasa,Phillip Valdez,1991-4-18,Italy,5340,Full Support,Ember Spirit
dijowokh,Guadalupe Timchula,1995-6-8,Jordan,5351,Full Support,Earthshaker
shidigochar,Naomi Jones,1997-7-8,Lesotho,8739,Offlaner,Spirit Breaker
imalothush,Jimmy Brown,2005-9-23,Guyana,6652,Offlaner,Warlock
ykezoxym,Gerald Schlegel,1996-10-20,Antigua & Deps,5917,Support,Clockwerk
isesuchike,Greg Maki,1988-1-16,Sudan,6878,Midlane Carry,Terrorblade
tushyhyny,Stephen Durk,1996-6-17,Ireland Republic,7546,Carry,Viper
tethotekhoq,Kenneth Bliven,2002-4-25,Cambodia,5655,Full Support,Mars
elaguqosh,Frances Quagliano,2000-8-9,Costa Rica,7371,Full Support,Phoenix
thyhefifu,Francisco Colon,1990-6-3,Niger,7762,Full Support,Enigma
ydokehydy,Eva Dillon,2005-11-16,Guatemala,6180,Carry,Chaos Knight
enezethice,April Naegeli,1995-8-8,United States,8830,Midlane Carry,Drow Ranger
tukucyfi,Heather Dammann,1993-12-22,Syria,7742,Support,Dazzle
wohose,Sylvia Hirneise,1987-2-20,Malta,6090,Offlaner,Void Spirit
uzhamuqy,Essie Villarreal,2000-8-8,Belize,9748,Offlaner,Batrider
oxuqozed,Dorothy Hinnant,1999-5-21,Congo,8062,Midlane Carry,Lycan
byqazho,Andrew Butler,2000-6-19,Togo,9041,Full Support,Slark
turehuqy,Bernice Bickford,1997-8-18,Gambia,5913,Full Support,Jakiro
aguledo,Hermila Gomez,1985-1-26,Palau,8293,Offlaner,Bounty Hunter
chatibynys,Donald Mcghee,1996-7-12,Syria,7096,Midlane Carry,Enigma
chyzydola,Michael Barnhart,1988-11-24,Tunisia,9556,Offlaner,Phantom Assassin
gazhydila,Diana Ahlers,2005-8-13,Cambodia,8351,Midlane Carry,Enchantress
sukhowowu,Sharyn Beason,2000-3-27,Italy,8472,Support,Luna
xupiwoqab,Harry Edwards,2005-11-6,Luxembourg,9975,Support,Luna
vyxuniz,George Hayes,2002-5-3,Dominica,5585,Support,Rubik
idichuthuly,Barbara Robertson,1997-6-12,Nepal,7955,Full Support,Legion Commander
nudixevih,Anna Poole,1990-3-12,Grenada,8986,Support,Bane
xicudo,William Gibson,2001-1-22,Mongolia,5089,Midlane Carry,Huskar
udyreg,Kristen Saldivar,1985-8-12,Marshall Islands,7386,Carry,Shadow Demon
uqadizh,Jesus Holtzlander,1989-1-4,Philippines,5488,Offlaner,Viper
ywicod,Christian Ramsey,1992-3-26,Romania,5345,Full Support,Pugna
itachopy,Brian Lambert,2000-4-27,Azerbaijan,9044,Offlaner,Puck
ylikashezh,Steven Lanzillo,1989-2-9,Burkina,8530,Support,Ogre Magi
zofithyso,Matthew Rojas,2003-10-22,Botswana,9206,Midlane Carry,Lina
ocotoha,Julia Shores,1989-8-8,Lesotho,8689,Full Support,Lycan
zuhusy,Melissa Pastel,2001-9-19,Laos,9953,Full Support,Dawnbreaker
urykhirechy,Stanley Johnson,1994-8-15,Luxembourg,8880,Offlaner,Bloodseeker
sinubareb,Joanna Murphy,2001-4-1,Korea South,5442,Offlaner,Brewmaster
omozixusi,Wesley Lemon,1987-2-27,Barbados,8923,Support,Tinker
iryqij,Christie Hoffman,1997-7-12,Belize,9062,Midlane Carry,Bane
abopasal,John Wilmore,2000-10-25,Egypt,5422,Offlaner,Wraith King
khazuchu,Richard Miranda,1998-10-19,Angola,9630,Support,Lycan
pyqykavezh,Jack Flaim,1992-5-26,Japan,9149,Midlane Carry,Earthshaker
wusicufyk,Mark Dalton,1992-11-2,Lebanon,6224,Support,Zeus
beqiqo,Eric Tellis,1998-6-1,Yemen,7919,Full Support,Life Stealer
dafyxory,Larry Holt,1997-5-2,Sri Lanka,7860,Carry,Juggernaut
uthukyzizh,Theresa Jimenez,1994-5-17,Montenegro,7368,Carry,Morphling
dasomedu,Kevin Neely,1985-11-1,Jordan,7981,Carry,Luna
edehequ,Troy Lee,1990-9-16,Ghana,6461,Full Support,Io
ahyvyq,Evelyn Hedrick,2001-9-22,Burundi,9265,Midlane Carry,Death Prophet
esuduw,Melanie Murphy,1989-11-22,Sri Lanka,7036,Support,Drow Ranger
khakhyriby,Camille Bailey,1999-7-14,Zambia,8790,Carry,Viper
atadyjyc,Donald Bonson,1999-2-17,Iraq,8960,Full Support,Abbadon
ashazozhoqy,Erin Angelico,1995-12-18,Argentina,9597,Midlane Carry,Riki
uzhukhivi,Maria Harrison,1999-4-20,Japan,9239,Full Support,Life Stealer
izobedyh,Eileen Giuffrida,1996-6-19,Libya,7751,Full Support,Elder Titan
chumorishys,Patricia Taylor,2005-11-26,Sweden,6804,Support,Nature’s Prophet
uhuvewawi,Andres Adams,1999-9-19,Malaysia,5704,Carry,Mars
ytamezich,Kelly Dinger,1985-3-23,Somalia,5887,Support,Lina
emahup,Paul Morley,1985-7-16,Taiwan,8767,Full Support,Clockwerk
acathimopi,Sonny Cullen,1987-7-20,Micronesia,6378,Carry,Shadow Fiend
guqabylew,Gregory Tafoya,1995-9-28,Haiti,8163,Midlane Carry,Axe
zykheboz,Robert Tamm,1997-1-16,Kazakhstan,6675,Full Support,Clockwerk
coqofu,Barbara Baker,2003-11-15,Sao Tome & Principe,9432,Carry,Terrorblade
unupuwod,Tyler Johnson,2000-5-8,Belgium,6940,Offlaner,Skyrath Mage
syniqych,Stephen Sykes,2003-1-8,Zambia,9248,Carry,Sven
khezojot,Linda Hardy,1993-7-12,St Lucia,7063,Midlane Carry,Shadow Shaman
yjitanuz,Megan Mangini,1994-9-1,Papua New Guinea,6999,Carry,Storm Spirit
sishuzhef,Mayme Israel,2000-3-18,Mongolia,5019,Support,Spirit Breaker
ebyshapu,Danny Cannon,1996-7-2,Australia,8731,Support,Sand King
lynazhi,Julian Swing,1989-7-10,Tajikistan,8658,Offlaner,Outworld Destroyer
xydofe,Micheal Mann,1985-4-14,Hungary,6413,Carry,Bristleback
cahavakh,Merri Wright,1994-1-26,Ukraine,7430,Support,Warlock
ozhupuqo,Reinaldo Tague,2005-5-21,Jordan,9561,Offlaner,Meepo
ubewume,Vernon Sims,1998-5-8,United Kingdom,5688,Carry,Earth Spirit
ijezokhe,Lisa Bayless,1994-5-15,Bulgaria,8776,Offlaner,Templar Assassin
yjibuj,Patty Mier,1985-7-23,Congo Democratic Rep,8376,Midlane Carry,Tinker
uzaxixabe,Dustin Lambert,1994-12-19,Kuwait,5564,Offlaner,Medusa
ykakhixe,Lula Turney,1996-8-3,Nigeria,6294,Carry,Windranger
edofazhu,Stella Bunting,1987-9-3,Turkmenistan,5575,Midlane Carry,Phantom Assassin
ajakyzuxy,Dean Silva,1992-8-4,Liechtenstein,9310,Full Support,Hoodwink
ykhyded,Johnathan Mcclure,1992-6-26,Slovakia,9998,Offlaner,Phantom Assassin
iwohomewu,Timothy Ramirez,1999-12-12,Singapore,5124,Full Support,Death Prophet
xunevithaz,Daryl Petrucci,1992-12-5,Vatican City,5904,Support,Omni Knight
dehakhamus,Randall White,2004-4-5,Jordan,5629,Carry,Meepo
thikuroq,Roosevelt Delgado,1988-8-22,Denmark,7774,Support,Anti-Mage
abethahez,Alex Carrell,1985-7-24,Turkmenistan,9415,Midlane Carry,Grimstroke
ehinylu,Marta Allen,1999-8-22,Taiwan,6496,Support,Pugna
ogaxow,Betty Doucette,1986-12-13,Monaco,8791,Offlaner,Razor
gyqyfy,Josephine Pratt,1995-3-16,Solomon Islands,6960,Offlaner,Pangolier
jidyvoshu,Miguel Ward,1993-6-1,Iraq,9246,Offlaner,Life Stealer
jethuvike,Michael Wahlberg,1998-12-17,Kazakhstan,6308,Support,Techies
thezafer,Carol Wright,2001-6-1,Egypt,9526,Support,Invoker
botuchyse,Andrew Harmon,1998-8-20,Korea South,6829,Midlane Carry,Hoodwink
livyhiwob,Dianne Simmons,2000-3-24,Turkey,8618,Full Support,Invoker
ythagysyzh,Alexandra Mcdaniels,1988-6-6,Russian Federation,5037,Carry,Timbersaw
cuquwod,Aaron Bowles,1985-11-13,Egypt,8580,Midlane Carry,Void Spirit
ydicuch,Aaron Davia,2002-12-15,Brazil,8871,Midlane Carry,Gyrocopter
ydichazhete,Emilie Blocker,1986-12-13,Grenada,6867,Carry,Medusa
qekhekhiv,Leona Smith,2003-6-17,Nepal,8676,Midlane Carry,Night Stalker
azhinibu,Jorge Daniel,1997-5-12,Netherlands,5844,Carry,Ogre Magi
hysozhuk,Laurie Holmes,1995-9-13,Sao Tome & Principe,9187,Full Support,Io
jishukef,Karen Brown,1991-2-15,Guatemala,6598,Midlane Carry,Dawnbreaker
yhoqycheh,James Austin,1986-10-9,Guinea-Bissau,5082,Carry,Dawnbreaker
ufykakeri,Amanda Miller,1993-5-3,Luxembourg,9592,Support,Pugna
ocywutudi,Henry Bone,1988-9-15,Fiji,8254,Full Support,Enigma
xemeshe,Ryan Renz,1986-8-20,Papua New Guinea,6978,Support,Jakiro
jaludikhax,Sharon Steiner,1988-3-2,Costa Rica,9589,Midlane Carry,Clockwerk
qejizi,Maureen Walker,2001-10-28,Ghana,6512,Support,Bane
vutadyt,Barbara Medina,1996-3-27,Latvia,8536,Midlane Carry,Faceless Void
jorithimyr,Donald Calvin,2003-5-18,Namibia,7322,Offlaner,Dazzle
apodiboqu,David King,1998-8-1,Bosnia Herzegovina,5347,Carry,Pugna
rizezhachuf,Cole Varela,2000-12-10,Senegal,8269,Carry,Shadow Fiend
esuqacuv,Frances Rothermich,1988-7-26,Uzbekistan,8844,Full Support,Nyx Assassin
limuzonuc,Louie Barham,1986-10-14,Singapore,6618,Full Support,Invoker
athithyzhip,Monica Rodriguez,1987-6-11,Philippines,5151,Support,Ancient Apparition
khokhypocos,Lucinda Maguire,2003-2-23,Nauru,7319,Midlane Carry,Treant Protector
okizhug,Veronica Coffman,2005-9-24,Korea South,8282,Offlaner,Phoenix
razhuri,Jason Elie,1996-7-1,Belize,5784,Midlane Carry,Tinker
ivyhemi,Robert Duncan,1986-5-15,Jamaica,9246,Full Support,Io
yragith,Kenneth Beaudoin,2005-2-17,Nauru,5490,Offlaner,Naga Siren
ochicesh,Brenna Redding,1987-6-23,Somalia,8714,Carry,Magnus
chyqoluth,Ivan Harris,1999-3-4,Israel,6600,Midlane Carry,Naga Siren
ekokoxom,Daniel Casanova,1994-6-15,Tanzania,5860,Midlane Carry,Meepo
vefewe,Amy Hair,1987-10-21,Kenya,8087,Support,Arc Warden
pimytulyzh,Kenneth Basham,1988-10-25,Taiwan,5519,Offlaner,Tinker
edifobama,Albert Carrillo,1995-6-1,Brunei,7879,Carry,Kunkka
zaxaxady,Michael Gibbs,2003-11-26,Laos,7098,Full Support,Pugna
ekhogyp,Jessica Bertog,2001-9-3,Yemen,8217,Support,Enchantress
moragewi,Grace Bull,2001-6-23,Tunisia,9375,Midlane Carry,Phantom Lancer
yzitechaq,Alice Yokley,1991-6-19,Cuba,8619,Full Support,Lycan
somudujid,Kristi Campanella,1999-10-17,Gabon,5432,Support,Hoodwink
mugejachy,Howard Fleming,1988-9-25,China,5366,Support,Mirana
ducygohy,Gloria Pichardo,1999-7-14,Philippines,9904,Offlaner,Puck
ozymur,Carla Lamanna,1991-5-26,Kenya,6909,Offlaner,Phantom Assassin
xycuzibaz,Kathleen Fair,1990-3-20,Turkmenistan,6742,Support,Ogre Magi
exurewyn,James Rodriguez,1985-10-21,Tajikistan,6336,Support,Skyrath Mage
hinejono,Scott Fuentes,1990-2-26,Morocco,6547,Full Support,Tinker
olokhuxi,Lawrence Lyles,1996-2-9,Liechtenstein,7533,Offlaner,Dark Seer
cagova,John Satterlee,1994-3-26,Gambia,7525,Offlaner,Pudge
hafitoz,Cassandra Werner,1991-4-5,Tunisia,6550,Midlane Carry,Slark
